concept_id,concept_name,cluster
4272256,Fearful mood,Anxiety Symptoms
4174075,Fears delivery procedure,Anxiety Symptoms
436817,Feeling nervous,Anxiety Symptoms
4134831,Feels at risk of crime in the neighborhood,Anxiety Symptoms
4012208,General nervous symptoms,Anxiety Symptoms
43020434,Health condition feared but not present,Anxiety Symptoms
4009715,Microphobia,Anxiety Symptoms
4322025,Mild anxiety,Anxiety Symptoms
4263429,Moderate anxiety,Anxiety Symptoms
4012101,Nosophobia,Anxiety Symptoms
4037510,O/E - afraid,Anxiety Symptoms
4214945,O/E - fearful mood,Anxiety Symptoms
4037512,O/E - nervous,Anxiety Symptoms
4292195,Patient concerned about eyesight,Anxiety Symptoms
4087190,Performance anxiety,Anxiety Symptoms
4213649,Ponophobia,Anxiety Symptoms
4114017,Pre-examination nerves,Anxiety Symptoms
4103273,Recurrent anxiety,Anxiety Symptoms
4296648,Ritual hand washing,Anxiety Symptoms
4214746,Severe anxiety,Anxiety Symptoms
4084709,Social fear,Anxiety Symptoms
4085677,Specific fear,Anxiety Symptoms
4335172,Stage fright,Anxiety Symptoms
4251306,Stress,Anxiety Symptoms
4012106,Teratophobia,Anxiety Symptoms
4021500,Terrified,Anxiety Symptoms
4012105,Tocophobia,Anxiety Symptoms
4012104,Toxicophobia,Anxiety Symptoms
4193634,Worried,Anxiety Symptoms
4023198,Worried about being a bad father,Anxiety Symptoms
4021792,Worried about being a bad mother,Anxiety Symptoms
4021791,Worried about not coping with baby,Anxiety Symptoms
4216670,Worried well,Anxiety Symptoms
4264770,Absent minded,Attention Symptoms
44788981,Attention delay,Attention Symptoms
4152296,Behavior showing increased motor activity,Attention Symptoms
37016192,Cognitive deficit in attention,Attention Symptoms
4109379,Continuously shifting in seat,Attention Symptoms
4127675,Difficulty directing attention,Attention Symptoms
42690722,Difficulty dividing attention,Attention Symptoms
42689987,Difficulty shifting attention,Attention Symptoms
42689995,Difficulty sustaining attention,Attention Symptoms
4101994,Distractibility,Attention Symptoms
4328349,Disturbance of attention,Attention Symptoms
4120920,Does not direct attention,Attention Symptoms
42690047,Does not divide attention,Attention Symptoms
42689851,Does not shift attention,Attention Symptoms
42690126,Does not sustain attention,Attention Symptoms
4085655,Easily distracted,Attention Symptoms
4193971,Emotional impulsivity,Attention Symptoms
4085044,Excessively focused attention,Attention Symptoms
4084730,Fidgeting,Attention Symptoms
4271239,Finding related to ability to direct attention,Attention Symptoms
4254485,Finding related to attentiveness,Attention Symptoms
4318665,Inattention,Attention Symptoms
4084564,Integrated attention for short spells,Attention Symptoms
4336523,Nonpersistence,Attention Symptoms
4039106,O/E - easily distractable,Attention Symptoms
4254535,Pacing up and down,Attention Symptoms
4084563,Pays fleeting attention,Attention Symptoms
4096147,Poor concentration,Attention Symptoms
4084562,Reduced concentration,Attention Symptoms
4085043,Reduced concentration span,Attention Symptoms
4012381,Restlessness,Attention Symptoms
4314615,Scattered attention,Attention Symptoms
4096717,Selective inattention,Attention Symptoms
4084728,Squirming,Attention Symptoms
4243064,Unable to concentrate,Attention Symptoms
4120918,Unable to direct attention,Attention Symptoms
42690300,Unable to divide attention,Attention Symptoms
42690374,Unable to shift attention,Attention Symptoms
42690383,Unable to sustain attention,Attention Symptoms
4102935,Anhedonia,Depressive Symptoms
4032526,At risk for situational low self-esteem,Depressive Symptoms
4152504,C/O - feeling unhappy,Depressive Symptoms
4150393,C/O tearfulness,Depressive Symptoms
4030910,Chronic low self-esteem,Depressive Symptoms
4158475,Crying associated with mood,Depressive Symptoms
439438,"Crying, excessive",Depressive Symptoms
42536691,Excessive crying of adolescent,Depressive Symptoms
42539553,Excessive crying of adult,Depressive Symptoms
433320,Excessive crying of child,Depressive Symptoms
4169106,Feeling unhappy,Depressive Symptoms
4113465,Fragile self-esteem,Depressive Symptoms
4085041,Loss of interest,Depressive Symptoms
4214814,Loss of interest in previously enjoyable activity,Depressive Symptoms
4120401,Low self-esteem,Depressive Symptoms
43530632,Non infant excessive crying,Depressive Symptoms
4012352,Poor self-esteem,Depressive Symptoms
4084726,Self-depreciation,Depressive Symptoms
4031889,Situational low self-esteem,Depressive Symptoms
4164151,Auditory hallucinations,Hallucinations
4077430,Autoscopic hallucination,Hallucinations
4218184,C/O - illusions seen,Hallucinations
4301877,Command hallucination,Hallucinations
4085535,Dissociative auditory hallucinations,Hallucinations
4085534,Dissociative hallucinations,Hallucinations
4085650,Dissociative hallucinations of bodily sensation,Hallucinations
4085536,Dissociative olfactory hallucinations,Hallucinations
4085651,Dissociative tactile hallucinations,Hallucinations
4085040,Dissociative visual hallucinations,Hallucinations
4266208,Elementary hallucination,Hallucinations
4242405,Extracampine hallucinations,Hallucinations
4116726,Formed hallucinations of animals,Hallucinations
4110162,Formed hallucinations of insects,Hallucinations
4110163,Formed hallucinations of objects,Hallucinations
4112798,Formed hallucinations of people,Hallucinations
4085038,Formed visual hallucinations,Hallucinations
4034686,Formication,Hallucinations
4295328,Formication of skin,Hallucinations
4061069,Functional hallucinations,Hallucinations
4104518,Gustatory hallucinations,Hallucinations
4085532,Hallucination of others giving off a smell,Hallucinations
4084556,Hallucination of self giving off a smell,Hallucinations
433031,Hallucinations,Hallucinations
4092116,Hallucinations associated with bereavement,Hallucinations
37109222,Hallucinations co-occurrent and due to late onset dementia,Hallucinations
4084558,Hallucinations in several modalities at once,Hallucinations
4309957,Hallucinations of bodily sensation,Hallucinations
4092115,Hallucinations of music,Hallucinations
4085533,Hallucinations of pain,Hallucinations
4112797,Hallucinations of simple sounds,Hallucinations
4084557,Hallucinations of temperature,Hallucinations
4218896,Hallucinatory neuralgia,Hallucinations
4252399,Hallucinosis,Hallucinations
4142456,Hears mocking voices,Hallucinations
4116725,Hears voices laughing at self,Hallucinations
4096921,Mood-congruent hallucination,Hallucinations
4239803,Mood-incongruent hallucination,Hallucinations
4084555,Non-verbal auditory hallucinations,Hallucinations
4218541,Olfactory hallucinations,Hallucinations
4144058,Oneirophrenia,Hallucinations
4237292,Pseudohallucinations,Hallucinations
37110492,Recurrent isolated sleep-related hallucinations,Hallucinations
4113940,Reflex hallucinations,Hallucinations
4085531,Scenic visual hallucinations,Hallucinations
4173950,Second person verbal auditory hallucinations,Hallucinations
4085039,Sexual hallucinations,Hallucinations
42538812,Somatic hallucination,Hallucinations
4225265,Synesthesia,Hallucinations
4280834,Tactile hallucinations,Hallucinations
4079160,Third person verbal auditory hallucinations,Hallucinations
4084422,Thought echo,Hallucinations
4321840,Trailing phenomenon,Hallucinations
4216738,Transient hallucinations,Hallucinations
4085530,Unformed visual hallucinations,Hallucinations
4085036,Verbal auditory hallucinations,Hallucinations
4275889,Visual hallucinations,Hallucinations
433735,Acute alcoholic intoxication in alcoholism,Alcohol
432609,"Acute alcoholic intoxication in remission, in alcoholism",Alcohol
433753,Alcohol abuse,Alcohol
435243,Alcohol dependence,Alcohol
45757131,Alcohol dependence in childbirth,Alcohol
45757093,Alcohol dependence in pregnancy,Alcohol
36713086,Alcohol induced disorder co-occurrent and due to alcohol dependence,Alcohol
4261832,Alcohol rehabilitation,Alcohol
375519,Alcohol withdrawal syndrome,Alcohol
375794,Alcohol-induced sleep disorder,Alcohol
4218106,Alcoholism,Alcohol
439005,Chronic alcoholism in remission,Alcohol
437257,Continuous acute alcoholic intoxication in alcoholism,Alcohol
436953,Continuous chronic alcoholism,Alcohol
36714559,Disorder caused by alcohol,Alcohol
441261,Episodic acute alcoholic intoxication in alcoholism,Alcohol
435532,Episodic chronic alcoholism,Alcohol
37017329,Mild alcohol dependence,Alcohol
37018356,Moderate alcohol dependence,Alcohol
4152165,Nondependent alcohol abuse,Alcohol
441276,Nondependent alcohol abuse in remission,Alcohol
435534,"Nondependent alcohol abuse, continuous",Alcohol
440685,"Nondependent alcohol abuse, episodic",Alcohol
4098164,Pathological alcohol intoxication,Alcohol
4109691,Persistent alcohol abuse,Alcohol
37017563,Severe alcohol dependence,Alcohol
37018663,Thrombocytopenia co-occurrent and due to alcoholism,Alcohol
4310679,Uncomplicated alcohol withdrawal,Alcohol
4099809,Combined opioid with other drug dependence,Opioid Related
4100520,Combined opioid with other drug dependence in remission,Opioid Related
4102817,"Combined opioid with other drug dependence, continuous",Opioid Related
4103413,"Combined opioid with other drug dependence, episodic",Opioid Related
440693,Continuous opioid dependence,Opioid Related
440379,Episodic opioid dependence,Opioid Related
4043555,Narcotic withdrawal epilepsy,Opioid Related
436088,Nondependent opioid abuse in remission,Opioid Related
435798,"Nondependent opioid abuse, episodic",Opioid Related
438130,Opioid abuse,Opioid Related
438120,Opioid dependence,Opioid Related
432301,Opioid dependence in remission,Opioid Related
4336384,Opioid withdrawal,Opioid Related
4230779,Opioid-induced sleep disorder,Opioid Related
4338024,Absinthe addiction,Other Substances
4089921,Abuse of antacids,Other Substances
440992,Abuse of antidepressant drug,Other Substances
4091715,Abuse of herbal medicine,Other Substances
43020473,Abuse of herbal medicine or folk remedy,Other Substances
4091714,Abuse of laxatives,Other Substances
4148093,Abuse of non-dependence-producing substances,Other Substances
4333674,Abuse of nonpsychotropic analgesic drugs,Other Substances
4338023,Abuse of steroids,Other Substances
4092159,Abuse of vitamins,Other Substances
432878,Amphetamine abuse,Other Substances
438126,"Amphetamine abuse, continuous",Other Substances
433745,"Amphetamine abuse, episodic",Other Substances
432884,Amphetamine or psychostimulant dependence in remission,Other Substances
434916,"Amphetamine or psychostimulant dependence, continuous",Other Substances
441262,"Amphetamine or psychostimulant dependence, episodic",Other Substances
4300655,Amphetamine withdrawal,Other Substances
4319464,Caffeine withdrawal,Other Substances
4210451,Caffeine-induced sleep disorder,Other Substances
44782433,Chronic abuse of laxatives,Other Substances
432303,Cocaine abuse,Other Substances
436389,Cocaine dependence,Other Substances
432302,Cocaine dependence in remission,Other Substances
433994,"Cocaine dependence, continuous",Other Substances
440692,"Cocaine dependence, episodic",Other Substances
4216493,Cocaine withdrawal,Other Substances
4331287,Cocaine-induced sleep disorder,Other Substances
433746,"Combined drug dependence, excluding opioid, continuous",Other Substances
440380,"Combined drug dependence, excluding opioid, episodic",Other Substances
433458,"Combined drug dependence, excluding opioid, in remission",Other Substances
436370,"Combined drug dependence, excluding opioids",Other Substances
37311994,Disorder caused by dissociative drug,Other Substances
37311993,Disorder caused by stimulant,Other Substances
436954,Drug abuse,Other Substances
43530681,Drug abuse in remission,Other Substances
4145220,"Drug abuse, continuous",Other Substances
440069,Drug dependence,Other Substances
43530680,Drug dependence in remission,Other Substances
44782714,"Drug dependence, continuous",Other Substances
43021844,"Drug dependence, episodic",Other Substances
4300520,Drug rehabilitation,Other Substances
441260,Drug withdrawal,Other Substances
435792,Drug-induced sleep disorder,Other Substances
444363,Drug-related disorder,Other Substances
4143110,Episodic drug abuse,Other Substances
437245,Hallucinogen abuse,Other Substances
433180,Hallucinogen dependence,Other Substances
434921,Hallucinogen dependence in remission,Other Substances
441271,"Hallucinogen dependence, continuous",Other Substances
432304,"Hallucinogen dependence, episodic",Other Substances
443236,Hypnotic or anxiolytic dependence,Other Substances
434015,Hypnotic or anxiolytic dependence in remission,Other Substances
435533,"Hypnotic or anxiolytic dependence, continuous",Other Substances
438393,"Hypnotic or anxiolytic dependence, episodic",Other Substances
4290538,Inhalant abuse,Other Substances
4176120,Inhalant dependence,Other Substances
37309774,Mental disorder caused by methamphetamine,Other Substances
40483111,Mental disorder due to drug,Other Substances
37309776,Methamphetamine withdrawal,Other Substances
44813498,Nondependent antidepressant type drug abuse,Other Substances
439313,Nondependent antidepressant type drug abuse in remission,Other Substances
434627,"Nondependent antidepressant type drug abuse, continuous",Other Substances
434917,"Nondependent antidepressant type drug abuse, episodic",Other Substances
436098,Nondependent cocaine abuse in remission,Other Substances
439796,"Nondependent cocaine abuse, continuous",Other Substances
436089,"Nondependent cocaine abuse, episodic",Other Substances
441272,Nondependent hallucinogen abuse in remission,Other Substances
440381,"Nondependent hallucinogen abuse, continuous",Other Substances
438732,"Nondependent hallucinogen abuse, episodic",Other Substances
4150795,Nondependent hypnotic or anxiolytic abuse,Other Substances
4099933,Nondependent hypnotic or anxiolytic abuse in remission,Other Substances
4100524,"Nondependent hypnotic or anxiolytic abuse, continuous",Other Substances
4099932,"Nondependent hypnotic or anxiolytic abuse, episodic",Other Substances
439312,Nondependent mixed drug abuse,Other Substances
4103426,Nondependent mixed drug abuse in remission,Other Substances
436097,"Nondependent mixed drug abuse, continuous",Other Substances
440694,"Nondependent mixed drug abuse, episodic",Other Substances
441833,Pathological drug intoxication,Other Substances
46270338,Phencyclidine induced mental problem,Other Substances
4149772,Phencyclidine-related disorder,Other Substances
4239381,Psychoactive substance abuse,Other Substances
4080762,Psychoactive substance dependence,Other Substances
37110467,Psychoactive substance dependence with current use,Other Substances
